"id","name","code","account_type","reconcile","description"
"account_public_621_0020","Donaciones Recibidas-Exterior - Activos Fijos Intangibles","621.0020","equity","False","Codigo oficial: 621. Comprenden los Activos Fijos recibidos por la entidad de personas naturales, organizaciones o gobiernos extranjeros y entidades, sin obligación de pago, y las monetarias o en especie que se reciban para entregar a otras entidades que participan en el proyecto de donación. Se acreditan por la recepción de Activos Fijos Tangibles, por los recursos monetarios o en especie que se reciben para entregar a otras entidades, o financiar la adquisición de Activos Fijos Tangibles. Se debitan al cierre del año contra el rango de cuenta Otras Operaciones de Capital o contra el rango de cuenta de Inversión Estatal. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_621_0030","Donaciones Recibidas-Exterior - Medios Monetarios","621.0030","equity","False","Codigo oficial: 621. Comprenden los Activos Fijos recibidos por la entidad de personas naturales, organizaciones o gobiernos extranjeros y entidades, sin obligación de pago, y las monetarias o en especie que se reciban para entregar a otras entidades que participan en el proyecto de donación. Se acreditan por la recepción de Activos Fijos Tangibles, por los recursos monetarios o en especie que se reciben para entregar a otras entidades, o financiar la adquisición de Activos Fijos Tangibles. Se debitan al cierre del año contra el rango de cuenta Otras Operaciones de Capital o contra el rango de cuenta de Inversión Estatal. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_621_0040","Donaciones Recibidas-Exterior - Insumos","621.0040","equity","False","Codigo oficial: 621. Comprenden los Activos Fijos recibidos por la entidad de personas naturales, organizaciones o gobiernos extranjeros y entidades, sin obligación de pago, y las monetarias o en especie que se reciban para entregar a otras entidades que participan en el proyecto de donación. Se acreditan por la recepción de Activos Fijos Tangibles, por los recursos monetarios o en especie que se reciben para entregar a otras entidades, o financiar la adquisición de Activos Fijos Tangibles. Se debitan al cierre del año contra el rango de cuenta Otras Operaciones de Capital o contra el rango de cuenta de Inversión Estatal. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_621_0050","Donaciones Recibidas-Exterior - Otros","621.0050","equity","False","Codigo oficial: 621. Comprenden los Activos Fijos recibidos por la entidad de personas naturales, organizaciones o gobiernos extranjeros y entidades, sin obligación de pago, y las monetarias o en especie que se reciban para entregar a otras entidades que participan en el proyecto de donación. Se acreditan por la recepción de Activos Fijos Tangibles, por los recursos monetarios o en especie que se reciben para entregar a otras entidades, o financiar la adquisición de Activos Fijos Tangibles. Se debitan al cierre del año contra el rango de cuenta Otras Operaciones de Capital o contra el rango de cuenta de Inversión Estatal. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_626_0010","Donaciones Entregadas-Nacionales - Activos Fijos Tangibles","626.0010","equity","False","Codigo oficial: 626. Comprende la entrega a entidades o personas beneficiarias nacionales, del efectivo recibido o los bienes procedentes de donaciones de instituciones y entidades nacionales o extranjeras, para los cuales fueron donadas, así como otras donaciones autorizadas por la autoridad competente. Se debitan por la entrega del efectivo o bienes a las entidades beneficiarias, procedentes de donaciones recibidas, así como por las donaciones que se autoricen por la autoridad competente. Se acreditan contra el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_626_0020","Donaciones Entregadas-Nacionales - Activos Fijos Intangibles","626.0020","equity","False","Codigo oficial: 626. Comprende la entrega a entidades o personas beneficiarias nacionales, del efectivo recibido o los bienes procedentes de donaciones de instituciones y entidades nacionales o extranjeras, para los cuales fueron donadas, así como otras donaciones autorizadas por la autoridad competente. Se debitan por la entrega del efectivo o bienes a las entidades beneficiarias, procedentes de donaciones recibidas, así como por las donaciones que se autoricen por la autoridad competente. Se acreditan contra el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_626_0030","Donaciones Entregadas-Nacionales - Medios Monetarios","626.0030","equity","False","Codigo oficial: 626. Comprende la entrega a entidades o personas beneficiarias nacionales, del efectivo recibido o los bienes procedentes de donaciones de instituciones y entidades nacionales o extranjeras, para los cuales fueron donadas, así como otras donaciones autorizadas por la autoridad competente. Se debitan por la entrega del efectivo o bienes a las entidades beneficiarias, procedentes de donaciones recibidas, así como por las donaciones que se autoricen por la autoridad competente. Se acreditan contra el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_626_0040","Donaciones Entregadas-Nacionales - Insumos","626.0040","equity","False","Codigo oficial: 626. Comprende la entrega a entidades o personas beneficiarias nacionales, del efectivo recibido o los bienes procedentes de donaciones de instituciones y entidades nacionales o extranjeras, para los cuales fueron donadas, así como otras donaciones autorizadas por la autoridad competente. Se debitan por la entrega del efectivo o bienes a las entidades beneficiarias, procedentes de donaciones recibidas, así como por las donaciones que se autoricen por la autoridad competente. Se acreditan contra el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_626_0050","Donaciones Entregadas-Nacionales - Otros","626.0050","equity","False","Codigo oficial: 626. Comprende la entrega a entidades o personas beneficiarias nacionales, del efectivo recibido o los bienes procedentes de donaciones de instituciones y entidades nacionales o extranjeras, para los cuales fueron donadas, así como otras donaciones autorizadas por la autoridad competente. Se debitan por la entrega del efectivo o bienes a las entidades beneficiarias, procedentes de donaciones recibidas, así como por las donaciones que se autoricen por la autoridad competente. Se acreditan contra el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_627_0010","Donaciones Entregadas-Exterior - Activos Fijos Tangibles","627.0010","equity","False","Codigo oficial: 627. Comprende la entrega a entidades, organizaciones, gobierno o personas beneficiarias extranjeros, de efectivo o bienes autorizados por la autoridad competente. Se debitan por la entrega del efectivo o bienes a los beneficiarios, por las donaciones que se autoricen por la autoridad competente. Se acreditan por el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_627_0020","Donaciones Entregadas-Exterior - Activos Fijos Intangibles","627.0020","equity","False","Codigo oficial: 627. Comprende la entrega a entidades, organizaciones, gobierno o personas beneficiarias extranjeros, de efectivo o bienes autorizados por la autoridad competente. Se debitan por la entrega del efectivo o bienes a los beneficiarios, por las donaciones que se autoricen por la autoridad competente. Se acreditan por el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_627_0030","Donaciones Entregadas-Exterior - Medios Monetarios","627.0030","equity","False","Codigo oficial: 627. Comprende la entrega a entidades, organizaciones, gobierno o personas beneficiarias extranjeros, de efectivo o bienes autorizados por la autoridad competente. Se debitan por la entrega del efectivo o bienes a los beneficiarios, por las donaciones que se autoricen por la autoridad competente. Se acreditan por el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_627_0040","Donaciones Entregadas-Exterior - Insumos","627.0040","equity","False","Codigo oficial: 627. Comprende la entrega a entidades, organizaciones, gobierno o personas beneficiarias extranjeros, de efectivo o bienes autorizados por la autoridad competente. Se debitan por la entrega del efectivo o bienes a los beneficiarios, por las donaciones que se autoricen por la autoridad competente. Se acreditan por el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_627_0050","Donaciones Entregadas-Exterior - Otros","627.0050","equity","False","Codigo oficial: 627. Comprende la entrega a entidades, organizaciones, gobierno o personas beneficiarias extranjeros, de efectivo o bienes autorizados por la autoridad competente. Se debitan por la entrega del efectivo o bienes a los beneficiarios, por las donaciones que se autoricen por la autoridad competente. Se acreditan por el traslado de su saldo al final del período contable contra el rango de cuentas de Inversión Estatal o contra el rango de cuenta Otras Operaciones de Capital. Esta cuenta se analiza por las subcuentas de uso obligatorio definidas en el nomenclador de cuentas."
"account_public_630","Utilidades Retenidas","630","equity","False","Rango oficial: 630 a 634. Se registran en estas cuentas las utilidades obtenidas en el período contable para su distribución. Se acreditan al final del período contable, por los resultados positivos obtenidos y se debitan por los pagos efectuados a cuenta de las utilidades, por el Impuesto sobre Utilidades y por el Aporte por Rendimiento de la Inversión Estatal pendientes de pago, por la creación de las reservas patrimoniales autorizadas, el financiamiento de pérdidas autorizado y los importes pendientes de pago con otros destinos autorizados."
"account_public_635","Subvención por Pérdida","635","equity","False","Rango oficial: 635 a 639. En estas cuentas se registran los recursos recibidos del Presupuesto del Estado para subvencionar las pérdidas obtenidas por las empresas y las unidades presupuestadas de tratamiento especial. Se acreditan por los recursos recibidos, de acuerdo con las disposiciones financieras vigentes. En el caso de que la subvención recibida sea para financiar pérdidas de años anteriores, se debitan contra la cuenta de Pérdida. En el caso de que la subvención recibida sea para financiar pérdidas planificadas del ejercicio, el débito contra la cuenta de Pérdida se realizará al finalizar el ejercicio contable. De resultar haber recibido una subvención en exceso a la pérdida real, dicha diferencia se registra en la cuenta de Obligaciones con el Presupuesto del Estado, Obligaciones con el Órgano u Organismo o con la Organización Superior de Dirección según el origen del financiamiento."
"account_public_640","Pérdida","640","equity","False","Rango oficial: 640 a 644. Se registran en estas cuentas los resultados negativos obtenidos en cada período contable pendientes de financiar. Sus saldos representan las pérdidas que no han sido financiadas. Se debitan por el resultado negativo de cada ejercicio contable y se acreditan por los recursos recibidos para cubrir estas pérdidas, por las utilidades futuras destinadas a su financiamiento y por la utilización de la reserva patrimonial creada para estos fines."
"account_public_645","Reservas para Contingencias","645","equity","False","Codigo oficial: 645. Se registra en esta cuenta el importe que se acumula para contingencias a partir de las utilidades de cada período contable de acuerdo con las disposiciones financieras vigentes. Se acreditan por los importes reservados y se debitan por la utilización de estos."
"account_public_646","Otras Reservas Patrimoniales","646","equity","False","Rango oficial: 646 a 654. Se registran en estas cuentas los importes que se acumulan con destinos específicos, a partir de las utilidades de cada período contable, de acuerdo con las disposiciones financieras vigentes. Comprenden, entre otras: a) Amortización de Créditos b) Incrementos del Capital de Trabajo c) Inversiones d) Desarrollo e investigaciones e) Capacitación f) Financiamiento de pérdidas contables de años anteriores g) Fondo de Compensación h) Pago por la eficiencia económica de los trabajadores. Se acreditan por los importes reservados y se debitan por la utilización de estos."
"account_public_688","Fondo de Contravalor para Proyectos de Inversión","688","equity","False","Codigo oficial: 688. Se registra en esta cuenta los financiamientos adelantados recibidos del Banco Nacional de Cuba de los programas de conversión de deudas para gastos en moneda local en Cuba, vinculados exclusivamente con la ejecución del proyecto de inversión de que se trate, es decir, realización de estudios de preinversión, asistencia técnica para la definición de los proyectos, construcción y montaje, adquisición de materias primas e insumos locales, entre otros, aprobados en los comité binacional creados a tales fines. Los saldos de esta cuenta, no se capitalizan hasta la disolución de las empresas."
"account_public_690","Pago a Cuenta de las Utilidades","690","equity","False","Codigo oficial: 690. Se registran en esta cuenta los importes parciales pagados a cuenta del Impuestos sobre Utilidades o del aporte por el Rendimiento de la Inversión Estatal, cuando se liquida por la entidad o las remesas de recursos monetarios enviados por las unidades subordinadas a la unidad que centraliza el pago de las utilidades. Se debitan por las liquidaciones o remesas efectuadas a cuenta de las utilidades y se acreditan al concluir el ejercicio económico, determinar el resultado real obtenido y fijarse la obligación de la deuda pendiente o del recurso pagado en exceso."
"account_public_691","Pago a Cuenta de los Dividendos","691","equity","False","Codigo oficial: 691. Se registran en esta cuenta los importes parciales pagados a cuenta de los dividendos, enviados por las unidades económicas a sus accionistas y de acuerdo con la legislación vigente. Incluye los financiamientos adelantados a las organizaciones superiores de dirección o administración cuando se utilice esta forma de financiamiento. Se debitan por las liquidaciones o remesas efectuadas a cuenta de las utilidades y se acreditan al concluir el ejercicio económico, determinar el resultado real obtenido y fijarse la obligación de la deuda pendiente o del recurso pagado en exceso."
"account_public_696","Operaciones entre Dependencias","696","equity","False","Codigo oficial: 696. Representan los importes correspondientes a los traslados de recursos y demás operaciones que se realizan entre la entidad y sus dependencias, fábricas y establecimientos, sin que medie pago alguno. Esta cuenta recibe débitos y créditos por los bienes u operaciones recibidos y entregados. Las operaciones que al final del mes se encuentren en tránsito, cuyos créditos en estas cuentas aún no se hayan producido, serán registradas acreditándose en estas cuentas, con débito a las cuentas que les dieron origen, analizándose como “Partidas en Tránsito”. El saldo de esta cuenta, a nivel de empresa, tiene que ser cero al final de cada período intermedio y al final del ejercicio contable."
"account_public_697","Revaluación de Inventarios","697","equity","False","Codigo oficial: 697. Representa la ganancia o pérdida por la revaluación de inventarios. Se debitan por la Pérdida resultante de la revaluación de los inventarios que se decide por el Ministerio de Finanzas y Precios que no afecte los resultados de la entidad. Se acreditan por el incremento del valor de los inventarios revaluados y se debita por la disminución del valor de los inventarios revaluados. Al cierre del ejercicio contable se cancela contra la cuenta Inversión Estatal."
"account_public_698","Ganancia o Pérdida no Realizada","698","equity","False","Codigo oficial: 698. Representa la ganancia o pérdida no realizada por la conversión de las partidas monetarias nominalizadas en moneda extranjera. Se debitan por la Pérdida no realizada resultante de la valuación de las partidas monetarias nominalizadas en moneda extranjera. Se acreditan por la Ganancia no realizada, resultante de la valuación de las mencionadas partidas. Queda con saldos al final de cada período o del ejercicio contable donde existan partidas monetarias revaluadas. Al inicio del siguiente período contable se revierte la operación."
"account_public_699","Transitoria del Sistema Automatizado (Entidades no Estatales, Sociedades Mercantiles, Entidades Cooperativas y Sector Privado)","699","equity","False","Codigo oficial: 699. Esta cuenta es para uso exclusivo de los sistemas informáticos por la concepción del tratamiento y registro de las operaciones en esta aplicación informática. Su saldo tiene que ser cero al final de cada período intermedio y al final del ejercicio contable."
